trackName,artistName,msPlayed,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
My Name Is Trouble,Keren Ann,253240,dutch pop,0.58,0.605,1.0,-10.359,1.0,0.0296,0.102,0.642,0.197,0.42,114.947,audio_features,5o5w6VHcA2LMrwQ15ish3V,spotify:track:5o5w6VHcA2LMrwQ15ish3V,https://api.spotify.com/v1/tracks/5o5w6VHcA2LMrwQ15ish3V,https://api.spotify.com/v1/audio-analysis/5o5w6VHcA2LMrwQ15ish3V,253240.0,4.0
My Oasis (feat. Burna Boy),Sam Smith,1972347,pop,0.691,0.474,10.0,-8.742,0.0,0.0583,0.569,0.000626,0.099,0.381,143.783,audio_features,2KoHxhRyWxJzA0VafWd5Nk,spotify:track:2KoHxhRyWxJzA0VafWd5Nk,https://api.spotify.com/v1/tracks/2KoHxhRyWxJzA0VafWd5Nk,https://api.spotify.com/v1/audio-analysis/2KoHxhRyWxJzA0VafWd5Nk,179917.0,4.0
My Ordinary Life,Podos Officialx,440618,,,,,,,,,,,,,,,,,,,
My Ordinary Life,The Living Tombstone,4701199,otacore,0.648,0.827,9.0,-4.78,0.0,0.042,0.00533,0.338,0.217,0.598,176.005,audio_features,6tMdpUXfT70TD6Eh3XfB1p,spotify:track:6tMdpUXfT70TD6Eh3XfB1p,https://api.spotify.com/v1/tracks/6tMdpUXfT70TD6Eh3XfB1p,https://api.spotify.com/v1/audio-analysis/6tMdpUXfT70TD6Eh3XfB1p,230895.0,4.0
My People,The Presets,266375,alternative dance,0.562,0.927,5.0,-2.461,1.0,0.0362,0.0137,8.99e-06,0.457,0.262,126.999,audio_features,6EibHPCIskXUCnGwVB9zNC,spotify:track:6EibHPCIskXUCnGwVB9zNC,https://api.spotify.com/v1/tracks/6EibHPCIskXUCnGwVB9zNC,https://api.spotify.com/v1/audio-analysis/6EibHPCIskXUCnGwVB9zNC,266560.0,4.0
My Sharona,The Knack,6592,album rock,0.586,0.7,0.0,-9.558,1.0,0.0363,0.0589,0.00125,0.0318,0.897,147.245,audio_features,1HOMkjp0nHMaTnfAkslCQj,spotify:track:1HOMkjp0nHMaTnfAkslCQj,https://api.spotify.com/v1/tracks/1HOMkjp0nHMaTnfAkslCQj,https://api.spotify.com/v1/audio-analysis/1HOMkjp0nHMaTnfAkslCQj,295400.0,4.0
My Stress,NF,505400,hip hop,0.653,0.796,7.0,-4.05,0.0,0.245,0.24,0.0,0.108,0.405,160.026,audio_features,0aQA9DP54h37OevE7hRc2a,spotify:track:0aQA9DP54h37OevE7hRc2a,https://api.spotify.com/v1/tracks/0aQA9DP54h37OevE7hRc2a,https://api.spotify.com/v1/audio-analysis/0aQA9DP54h37OevE7hRc2a,252712.0,4.0
My Tears Are Becoming a Sea,M83,151748,french shoegaze,0.194,0.376,4.0,-11.356,1.0,0.0463,0.11,0.386,0.593,0.0723,48.637,audio_features,1Fwj0wThn3kTg8D7KgWdsU,spotify:track:1Fwj0wThn3kTg8D7KgWdsU,https://api.spotify.com/v1/tracks/1Fwj0wThn3kTg8D7KgWdsU,https://api.spotify.com/v1/audio-analysis/1Fwj0wThn3kTg8D7KgWdsU,151827.0,3.0
My Way,Calvin Harris,209433,dance pop,0.818,0.913,4.0,-3.06,0.0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,audio_features,1vvNmPOiUuyCbgWmtc6yfm,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/tracks/1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/audio-analysis/1vvNmPOiUuyCbgWmtc6yfm,219160.0,4.0
My<Dsmbr (Mickey P. Reanimation) [feat. Kelli Ali],Linkin Park,257671,alternative metal,0.649,0.794,7.0,-8.597,1.0,0.0352,0.153,0.533,0.0724,0.253,104.7,audio_features,7pu0pLvgwopOa7lp2OBXep,spotify:track:7pu0pLvgwopOa7lp2OBXep,https://api.spotify.com/v1/tracks/7pu0pLvgwopOa7lp2OBXep,https://api.spotify.com/v1/audio-analysis/7pu0pLvgwopOa7lp2OBXep,258133.0,4.0
Myojo Galactica,Eve,30353,anime,0.533,0.948,8.0,-3.184,1.0,0.0484,0.00419,0.0,0.118,0.744,154.034,audio_features,5GJP8H6Qe9K0EN8U6jp5cl,spotify:track:5GJP8H6Qe9K0EN8U6jp5cl,https://api.spotify.com/v1/tracks/5GJP8H6Qe9K0EN8U6jp5cl,https://api.spotify.com/v1/audio-analysis/5GJP8H6Qe9K0EN8U6jp5cl,188002.0,4.0
Mystery Lady (feat. Don Toliver),Masego,4104402,alternative r&b,0.747,0.494,3.0,-7.957,0.0,0.141,0.393,0.0,0.0982,0.624,76.006,audio_features,2Ee9amLUslOwgoJWZEpSSD,spotify:track:2Ee9amLUslOwgoJWZEpSSD,https://api.spotify.com/v1/tracks/2Ee9amLUslOwgoJWZEpSSD,https://api.spotify.com/v1/audio-analysis/2Ee9amLUslOwgoJWZEpSSD,228453.0,4.0
Mystic Love Mix,Rafaqat Ali Khan,76770,pakistani pop,0.689,0.898,1.0,-5.669,0.0,0.0506,0.00144,0.0739,0.33,0.464,133.997,audio_features,5gDIkLyGquh4aXW7gfvCjr,spotify:track:5gDIkLyGquh4aXW7gfvCjr,https://api.spotify.com/v1/tracks/5gDIkLyGquh4aXW7gfvCjr,https://api.spotify.com/v1/audio-analysis/5gDIkLyGquh4aXW7gfvCjr,311493.0,4.0
NARUTO Main Theme,MUSASHI PROJECT,9479617,,0.525,0.766,4.0,-8.448,0.0,0.0438,0.00634,0.00235,0.125,0.383,119.974,audio_features,5kKloaKFvAuDNFi8m52hxy,spotify:track:5kKloaKFvAuDNFi8m52hxy,https://api.spotify.com/v1/tracks/5kKloaKFvAuDNFi8m52hxy,https://api.spotify.com/v1/audio-analysis/5kKloaKFvAuDNFi8m52hxy,266920.0,4.0
NATURE,Elley Duhé,763318,alt z,0.725,0.67,11.0,-8.058,0.0,0.278,0.0183,0.00276,0.157,0.362,123.937,audio_features,4EFEbgsvOK9GaX5fEUoCpm,spotify:track:4EFEbgsvOK9GaX5fEUoCpm,https://api.spotify.com/v1/tracks/4EFEbgsvOK9GaX5fEUoCpm,https://api.spotify.com/v1/audio-analysis/4EFEbgsvOK9GaX5fEUoCpm,186820.0,4.0
NEON BLADE,MoonDeity,3830139,gym phonk,0.548,0.996,7.0,-2.169,1.0,0.112,0.0284,0.92,0.595,0.893,94.999,audio_features,0iUrxveyNUBfj0cqjYEijt,spotify:track:0iUrxveyNUBfj0cqjYEijt,https://api.spotify.com/v1/tracks/0iUrxveyNUBfj0cqjYEijt,https://api.spotify.com/v1/audio-analysis/0iUrxveyNUBfj0cqjYEijt,265263.0,4.0
NEON BLADE - Slowed + Reverb,MoonDeity,236900,gym phonk,0.502,0.997,1.0,-2.803,1.0,0.103,0.0595,0.962,0.438,0.968,82.876,audio_features,7kDFbQE78O8SDBzOthsKNM,spotify:track:7kDFbQE78O8SDBzOthsKNM,https://api.spotify.com/v1/tracks/7kDFbQE78O8SDBzOthsKNM,https://api.spotify.com/v1/audio-analysis/7kDFbQE78O8SDBzOthsKNM,304091.0,4.0
NEON BLADE - Sped Up,MoonDeity,11183,gym phonk,0.512,0.977,9.0,-11.67,0.0,0.0646,0.00284,0.968,0.192,0.89,104.827,audio_features,3D9ulQZoQfdGbt9JCLgdjd,spotify:track:3D9ulQZoQfdGbt9JCLgdjd,https://api.spotify.com/v1/tracks/3D9ulQZoQfdGbt9JCLgdjd,https://api.spotify.com/v1/audio-analysis/3D9ulQZoQfdGbt9JCLgdjd,164258.0,4.0
NEVERMIND,HRVY,1222680,pop,0.658,0.529,5.0,-6.807,1.0,0.111,0.15,0.0,0.129,0.59,102.18,audio_features,02IuhAGzHtZFc1lJozOC08,spotify:track:02IuhAGzHtZFc1lJozOC08,https://api.spotify.com/v1/tracks/02IuhAGzHtZFc1lJozOC08,https://api.spotify.com/v1/audio-analysis/02IuhAGzHtZFc1lJozOC08,176080.0,4.0
NIGHTRIDER,Arizona Zervas,898614,pop rap,0.66,0.755,0.0,-4.501,0.0,0.0469,0.0876,0.0,0.102,0.862,145.948,audio_features,72PFP54TZ9Tpj9dYQcb46D,spotify:track:72PFP54TZ9Tpj9dYQcb46D,https://api.spotify.com/v1/tracks/72PFP54TZ9Tpj9dYQcb46D,https://api.spotify.com/v1/audio-analysis/72PFP54TZ9Tpj9dYQcb46D,156368.0,4.0
NIGHTS LIKE THESE,Benson Boone,2850960,singer-songwriter pop,0.667,0.593,7.0,-6.016,0.0,0.0432,0.369,0.0,0.112,0.458,95.947,audio_features,33vZRjxJScapmRShRJq8I0,spotify:track:33vZRjxJScapmRShRJq8I0,https://api.spotify.com/v1/tracks/33vZRjxJScapmRShRJq8I0,https://api.spotify.com/v1/audio-analysis/33vZRjxJScapmRShRJq8I0,172515.0,4.0
NO LOVE,Shubh,34056,punjabi hip hop,0.768,0.487,4.0,-8.936,0.0,0.0431,0.24,0.0,0.175,0.722,137.034,audio_features,08Isz2ETWSBhvIl8UpKYsp,spotify:track:08Isz2ETWSBhvIl8UpKYsp,https://api.spotify.com/v1/tracks/08Isz2ETWSBhvIl8UpKYsp,https://api.spotify.com/v1/audio-analysis/08Isz2ETWSBhvIl8UpKYsp,170388.0,4.0
NOT ALRIGHT,Ben Provencial,3485546,,,,,,,,,,,,,,,,,,,
NUMB,Chri$tian Gate$,746938,sad rap,0.682,0.598,8.0,-5.694,1.0,0.264,0.0575,0.0,0.299,0.823,103.791,audio_features,1BPBwKueIEMnUcbbs2te7B,spotify:track:1BPBwKueIEMnUcbbs2te7B,https://api.spotify.com/v1/tracks/1BPBwKueIEMnUcbbs2te7B,https://api.spotify.com/v1/audio-analysis/1BPBwKueIEMnUcbbs2te7B,112500.0,4.0
NWA (feat. Lil Durk),Lucky Daye,151364,alternative r&b,0.866,0.628,2.0,-6.085,1.0,0.0418,0.296,0.00127,0.157,0.57,113.979,audio_features,7nGnc4hif6ErrFrvjVuht2,spotify:track:7nGnc4hif6ErrFrvjVuht2,https://api.spotify.com/v1/tracks/7nGnc4hif6ErrFrvjVuht2,https://api.spotify.com/v1/audio-analysis/7nGnc4hif6ErrFrvjVuht2,231600.0,4.0
Na Ja,Pav Dharia,415926,punjabi pop,0.772,0.649,2.0,-6.411,1.0,0.143,0.0724,0.0,0.0761,0.824,90.072,audio_features,32LKwbmh6yVsWoRRF8DIvf,spotify:track:32LKwbmh6yVsWoRRF8DIvf,https://api.spotify.com/v1/tracks/32LKwbmh6yVsWoRRF8DIvf,https://api.spotify.com/v1/audio-analysis/32LKwbmh6yVsWoRRF8DIvf,208000.0,4.0
Naam,Tulsi Kumar,256231,filmi,0.455,0.733,11.0,-5.64,1.0,0.0683,0.304,0.0,0.158,0.696,94.903,audio_features,3ItKsz9kDS0GqNnJ2sZRm8,spotify:track:3ItKsz9kDS0GqNnJ2sZRm8,https://api.spotify.com/v1/tracks/3ItKsz9kDS0GqNnJ2sZRm8,https://api.spotify.com/v1/audio-analysis/3ItKsz9kDS0GqNnJ2sZRm8,282528.0,4.0
Nagata Lights,Mujo,122240,japanese chillhop,0.544,0.33,6.0,-10.364,0.0,0.0978,0.872,0.935,0.108,0.65,69.77,audio_features,3tI6ByTenOTqT0fIj5digf,spotify:track:3tI6ByTenOTqT0fIj5digf,https://api.spotify.com/v1/tracks/3tI6ByTenOTqT0fIj5digf,https://api.spotify.com/v1/audio-analysis/3tI6ByTenOTqT0fIj5digf,122240.0,4.0
Naked,James Arthur,17438,pop,0.525,0.61,6.0,-6.793,1.0,0.0404,0.084,0.0,0.0572,0.293,101.875,audio_features,2fmyrECK6bdfoGven0UMZx,spotify:track:2fmyrECK6bdfoGven0UMZx,https://api.spotify.com/v1/tracks/2fmyrECK6bdfoGven0UMZx,https://api.spotify.com/v1/audio-analysis/2fmyrECK6bdfoGven0UMZx,233400.0,4.0
Nancy Got A Haircut,Alec Benjamin,353001,alt z,0.813,0.755,1.0,-4.459,0.0,0.121,0.207,0.0,0.313,0.752,103.991,audio_features,4Za834dmVsCNpjRbnrcA8O,spotify:track:4Za834dmVsCNpjRbnrcA8O,https://api.spotify.com/v1/tracks/4Za834dmVsCNpjRbnrcA8O,https://api.spotify.com/v1/audio-analysis/4Za834dmVsCNpjRbnrcA8O,118038.0,4.0
Nandemonaiya - movie edit.,RADWIMPS,24859875,j-pop,0.395,0.331,11.0,-8.439,1.0,0.0307,0.404,0.00046,0.0964,0.296,112.114,audio_features,6RM5WJcShIHsxrja11M1iK,spotify:track:6RM5WJcShIHsxrja11M1iK,https://api.spotify.com/v1/tracks/6RM5WJcShIHsxrja11M1iK,https://api.spotify.com/v1/audio-analysis/6RM5WJcShIHsxrja11M1iK,196907.0,5.0
Nandemonaiya - movie ver.,RADWIMPS,4931544,j-pop,0.496,0.462,6.0,-6.189,1.0,0.0307,0.245,0.0,0.282,0.514,167.936,audio_features,7dEfa89dZfo6CQPdsgGCF6,spotify:track:7dEfa89dZfo6CQPdsgGCF6,https://api.spotify.com/v1/tracks/7dEfa89dZfo6CQPdsgGCF6,https://api.spotify.com/v1/audio-analysis/7dEfa89dZfo6CQPdsgGCF6,344053.0,4.0
Nandighosh,Sonu Nigam,72471,filmi,0.459,0.721,6.0,-3.589,1.0,0.044,0.626,0.0,0.108,0.798,176.055,audio_features,5LGyzvI1bsDf5HvJtz9mf1,spotify:track:5LGyzvI1bsDf5HvJtz9mf1,https://api.spotify.com/v1/tracks/5LGyzvI1bsDf5HvJtz9mf1,https://api.spotify.com/v1/audio-analysis/5LGyzvI1bsDf5HvJtz9mf1,277203.0,4.0
Narcissist,Lauren Spencer Smith,2013,alt z,0.58,0.485,3.0,-5.438,1.0,0.0312,0.696,0.0,0.0959,0.158,113.797,audio_features,23oYG6HAbahMQEtjk0M7GK,spotify:track:23oYG6HAbahMQEtjk0M7GK,https://api.spotify.com/v1/tracks/23oYG6HAbahMQEtjk0M7GK,https://api.spotify.com/v1/audio-analysis/23oYG6HAbahMQEtjk0M7GK,172878.0,4.0
Narcotic,YouNotUs,995200,german dance,0.585,0.867,5.0,-5.233,0.0,0.0576,0.0163,0.489,0.0752,0.284,127.913,audio_features,6iLbgkOew6ZJ6BBSXtUYEJ,spotify:track:6iLbgkOew6ZJ6BBSXtUYEJ,https://api.spotify.com/v1/tracks/6iLbgkOew6ZJ6BBSXtUYEJ,https://api.spotify.com/v1/audio-analysis/6iLbgkOew6ZJ6BBSXtUYEJ,203827.0,4.0
Naruto Main Theme,Minijau,1225243,anime lo-fi,0.726,0.419,0.0,-13.615,1.0,0.0586,0.323,0.89,0.107,0.73,74.996,audio_features,3Oh97HVJWQRM3SKV3kmSLk,spotify:track:3Oh97HVJWQRM3SKV3kmSLk,https://api.spotify.com/v1/tracks/3Oh97HVJWQRM3SKV3kmSLk,https://api.spotify.com/v1/audio-analysis/3Oh97HVJWQRM3SKV3kmSLk,139250.0,4.0
Naruto Main Theme,SUSHI,937244,,0.581,0.773,9.0,-5.588,0.0,0.0276,0.00258,0.00191,0.326,0.0977,104.97,audio_features,4SWBuoXEtpFW0JfZTWgYkq,spotify:track:4SWBuoXEtpFW0JfZTWgYkq,https://api.spotify.com/v1/tracks/4SWBuoXEtpFW0JfZTWgYkq,https://api.spotify.com/v1/audio-analysis/4SWBuoXEtpFW0JfZTWgYkq,137143.0,4.0
Naruto Wind - Ending Theme,Kato,76897,anime lo-fi,0.73,0.0127,10.0,-31.121,0.0,0.0625,0.994,0.967,0.127,0.3,115.093,audio_features,1k2E3gqI8CmfTEfN88QTbu,spotify:track:1k2E3gqI8CmfTEfN88QTbu,https://api.spotify.com/v1/tracks/1k2E3gqI8CmfTEfN88QTbu,https://api.spotify.com/v1/audio-analysis/1k2E3gqI8CmfTEfN88QTbu,66946.0,5.0
Naruto Wind - Ending Theme Piano,Kato,76013,anime lo-fi,0.786,0.0261,10.0,-28.246,0.0,0.0793,0.993,0.952,0.11,0.287,114.954,audio_features,39lM6MKn0tD7ZasJtLsaZq,spotify:track:39lM6MKn0tD7ZasJtLsaZq,https://api.spotify.com/v1/tracks/39lM6MKn0tD7ZasJtLsaZq,https://api.spotify.com/v1/audio-analysis/39lM6MKn0tD7ZasJtLsaZq,76219.0,5.0
Naruto's Daily Life,Haruto,7424,,0.705,0.503,7.0,-10.509,1.0,0.0686,0.237,0.963,0.127,0.826,135.981,audio_features,5LFcY8hcd4ppp8M3BhwUIU,spotify:track:5LFcY8hcd4ppp8M3BhwUIU,https://api.spotify.com/v1/tracks/5LFcY8hcd4ppp8M3BhwUIU,https://api.spotify.com/v1/audio-analysis/5LFcY8hcd4ppp8M3BhwUIU,105882.0,4.0
Nate,NF,604048,hip hop,0.481,0.852,11.0,-4.109,0.0,0.441,0.661,0.0,0.365,0.537,84.799,audio_features,1SDtZ69uALD5zW8k9S8hTf,spotify:track:1SDtZ69uALD5zW8k9S8hTf,https://api.spotify.com/v1/tracks/1SDtZ69uALD5zW8k9S8hTf,https://api.spotify.com/v1/audio-analysis/1SDtZ69uALD5zW8k9S8hTf,302120.0,4.0
Natures,Lund,396819,cloud rap,0.584,0.772,0.0,-0.733,1.0,0.0565,0.19,0.0,0.0586,0.0525,120.076,audio_features,0QDyvOCTQpwHKsGBslllUM,spotify:track:0QDyvOCTQpwHKsGBslllUM,https://api.spotify.com/v1/tracks/0QDyvOCTQpwHKsGBslllUM,https://api.spotify.com/v1/audio-analysis/0QDyvOCTQpwHKsGBslllUM,248000.0,4.0
Naughty Naughty,Anushka Manchanda,6238,filmi,0.82,0.806,8.0,-5.722,0.0,0.0554,0.027,1.51e-05,0.429,0.595,119.995,audio_features,2iBGQCWqzzsvxTCZUmZy1x,spotify:track:2iBGQCWqzzsvxTCZUmZy1x,https://api.spotify.com/v1/tracks/2iBGQCWqzzsvxTCZUmZy1x,https://api.spotify.com/v1/audio-analysis/2iBGQCWqzzsvxTCZUmZy1x,221402.0,4.0
Navy Blue,Prblm Chld,53962,,0.606,0.684,1.0,-3.924,1.0,0.0444,0.201,0.0,0.0972,0.471,147.996,audio_features,1PP4touxbpQ0yNvST3b23A,spotify:track:1PP4touxbpQ0yNvST3b23A,https://api.spotify.com/v1/tracks/1PP4touxbpQ0yNvST3b23A,https://api.spotify.com/v1/audio-analysis/1PP4touxbpQ0yNvST3b23A,163784.0,4.0
Nazm Nazm feat. Ayushmann Khurana,Ayushmann Khurrana,69860,,,,,,,,,,,,,,,,,,,
Nee Sanihake Bandre,Sonu Nigam,41560,filmi,0.688,0.616,1.0,-7.602,0.0,0.0274,0.38,1.18e-06,0.364,0.68,106.995,audio_features,0BTaeWLnEIVTBHywLH5iR5,spotify:track:0BTaeWLnEIVTBHywLH5iR5,https://api.spotify.com/v1/tracks/0BTaeWLnEIVTBHywLH5iR5,https://api.spotify.com/v1/audio-analysis/0BTaeWLnEIVTBHywLH5iR5,264098.0,4.0
Need Me,Hearts & Colors,375750,,0.647,0.568,5.0,-6.569,0.0,0.0541,0.24,0.0,0.447,0.506,142.941,audio_features,2J8lPGApSIhcnyakM0je4q,spotify:track:2J8lPGApSIhcnyakM0je4q,https://api.spotify.com/v1/tracks/2J8lPGApSIhcnyakM0je4q,https://api.spotify.com/v1/audio-analysis/2J8lPGApSIhcnyakM0je4q,188029.0,4.0
Need You Tonight,INXS,1123124,australian rock,0.801,0.723,10.0,-4.985,0.0,0.0689,0.0713,0.154,0.0675,0.883,109.03,audio_features,5eU8qMd0TpaLqTGDZJaLDs,spotify:track:5eU8qMd0TpaLqTGDZJaLDs,https://api.spotify.com/v1/tracks/5eU8qMd0TpaLqTGDZJaLDs,https://api.spotify.com/v1/audio-analysis/5eU8qMd0TpaLqTGDZJaLDs,180518.0,4.0
Need Your Love (with Noah Kahan),Gryffin,205786,edm,0.581,0.76,0.0,-3.962,1.0,0.0406,0.16,0.0,0.183,0.523,104.099,audio_features,1vsQb8n0icvMsFnL9663LM,spotify:track:1vsQb8n0icvMsFnL9663LM,https://api.spotify.com/v1/tracks/1vsQb8n0icvMsFnL9663LM,https://api.spotify.com/v1/audio-analysis/1vsQb8n0icvMsFnL9663LM,205787.0,4.0
Need to Know,Doja Cat,11580,dance pop,0.664,0.609,1.0,-6.509,1.0,0.0707,0.304,0.0,0.0926,0.194,130.041,audio_features,3Vi5XqYrmQgOYBajMWSvCi,spotify:track:3Vi5XqYrmQgOYBajMWSvCi,https://api.spotify.com/v1/tracks/3Vi5XqYrmQgOYBajMWSvCi,https://api.spotify.com/v1/audio-analysis/3Vi5XqYrmQgOYBajMWSvCi,210560.0,4.0
Needin' U (Jonas Blue Remix),David Morales,196190,diva house,0.745,0.762,6.0,-5.555,1.0,0.0598,0.00172,0.153,0.329,0.234,126.007,audio_features,5uRzm9hMLyStgXfiErpJu5,spotify:track:5uRzm9hMLyStgXfiErpJu5,https://api.spotify.com/v1/tracks/5uRzm9hMLyStgXfiErpJu5,https://api.spotify.com/v1/audio-analysis/5uRzm9hMLyStgXfiErpJu5,196190.0,4.0
Neglect,Mr.Kitty,216146,weirdcore,0.604,0.861,7.0,-8.463,0.0,0.0283,0.00189,0.626,0.0734,0.638,130.029,audio_features,53MLlxLRavqZnoOfzzaVI0,spotify:track:53MLlxLRavqZnoOfzzaVI0,https://api.spotify.com/v1/tracks/53MLlxLRavqZnoOfzzaVI0,https://api.spotify.com/v1/audio-analysis/53MLlxLRavqZnoOfzzaVI0,216147.0,4.0
Nemesis,Ryllz,1210713,dutch edm,0.63,0.768,9.0,-4.891,1.0,0.0767,0.0266,0.439,0.364,0.32,104.913,audio_features,3S9b5ink1kHrrKql3FdDI2,spotify:track:3S9b5ink1kHrrKql3FdDI2,https://api.spotify.com/v1/tracks/3S9b5ink1kHrrKql3FdDI2,https://api.spotify.com/v1/audio-analysis/3S9b5ink1kHrrKql3FdDI2,160530.0,4.0
"Nemo Egg (Main Title) - From ""Finding Nemo""",Thomas Newman,76492,,,,,,,,,,,,,,,,,,,
Nervous,The Neighbourhood,244899,modern alternative rock,0.589,0.614,0.0,-7.528,0.0,0.0426,0.0213,0.165,0.31,0.318,119.837,audio_features,113xf7t4qNM7038YJvauik,spotify:track:113xf7t4qNM7038YJvauik,https://api.spotify.com/v1/tracks/113xf7t4qNM7038YJvauik,https://api.spotify.com/v1/audio-analysis/113xf7t4qNM7038YJvauik,245000.0,4.0
Never Fall In Love,Jack Antonoff,1987182,,0.807,0.657,4.0,-6.468,0.0,0.0987,0.00309,0.337,0.0509,0.431,107.998,audio_features,1f6zTjO9xqaRRbs1p9H4r6,spotify:track:1f6zTjO9xqaRRbs1p9H4r6,https://api.spotify.com/v1/tracks/1f6zTjO9xqaRRbs1p9H4r6,https://api.spotify.com/v1/audio-analysis/1f6zTjO9xqaRRbs1p9H4r6,216773.0,4.0
Never Forget,Martin O'Donnell,3599237,scorecore,0.162,0.0724,3.0,-22.32,1.0,0.0378,0.968,0.865,0.101,0.0385,82.307,audio_features,4b19j4WDmANhhgrXuKHgTV,spotify:track:4b19j4WDmANhhgrXuKHgTV,https://api.spotify.com/v1/tracks/4b19j4WDmANhhgrXuKHgTV,https://api.spotify.com/v1/audio-analysis/4b19j4WDmANhhgrXuKHgTV,187680.0,3.0
Never Gonna Give You Up,Rick Astley,1302984,new romantic,0.721,0.939,8.0,-11.823,1.0,0.0376,0.115,3.79e-05,0.108,0.914,113.309,audio_features,4cOdK2wGLETKBW3PvgPWqT,spotify:track:4cOdK2wGLETKBW3PvgPWqT,https://api.spotify.com/v1/tracks/4cOdK2wGLETKBW3PvgPWqT,https://api.spotify.com/v1/audio-analysis/4cOdK2wGLETKBW3PvgPWqT,213573.0,4.0
Never Let You Go,Keenan Te,202434,gen z singer-songwriter,0.726,0.499,1.0,-9.056,1.0,0.0379,0.0921,0.0,0.0717,0.465,114.9,audio_features,5MdZOhx2f37BPtxaEn0F85,spotify:track:5MdZOhx2f37BPtxaEn0F85,https://api.spotify.com/v1/tracks/5MdZOhx2f37BPtxaEn0F85,https://api.spotify.com/v1/audio-analysis/5MdZOhx2f37BPtxaEn0F85,202435.0,4.0
Never Not,Lauv,438837,pop,0.471,0.22,5.0,-9.243,1.0,0.037,0.691,0.0,0.104,0.26,133.714,audio_features,3ZPBZH2k9p306C1bu7bkhC,spotify:track:3ZPBZH2k9p306C1bu7bkhC,https://api.spotify.com/v1/tracks/3ZPBZH2k9p306C1bu7bkhC,https://api.spotify.com/v1/audio-analysis/3ZPBZH2k9p306C1bu7bkhC,208000.0,4.0
Never Said It Was Easy,Palace,259945,english indie rock,0.579,0.396,4.0,-8.65,0.0,0.0297,0.719,0.000444,0.135,0.351,137.023,audio_features,5Zejf0AVF45ZXdcePeghId,spotify:track:5Zejf0AVF45ZXdcePeghId,https://api.spotify.com/v1/tracks/5Zejf0AVF45ZXdcePeghId,https://api.spotify.com/v1/audio-analysis/5Zejf0AVF45ZXdcePeghId,130309.0,4.0
Never Say Die,CHVRCHES,3006018,indietronica,0.534,0.621,1.0,-5.878,0.0,0.0325,0.00856,7.23e-05,0.116,0.0591,111.034,audio_features,3R2jaCtqawdBv6mZ2Ym7Ty,spotify:track:3R2jaCtqawdBv6mZ2Ym7Ty,https://api.spotify.com/v1/tracks/3R2jaCtqawdBv6mZ2Ym7Ty,https://api.spotify.com/v1/audio-analysis/3R2jaCtqawdBv6mZ2Ym7Ty,263645.0,4.0
Never Tear Us Apart,INXS,369172,australian rock,0.665,0.686,0.0,-5.849,1.0,0.0268,0.0518,0.000176,0.174,0.275,96.848,audio_features,1qQSRy9DjrGh3jtsSCU6B1,spotify:track:1qQSRy9DjrGh3jtsSCU6B1,https://api.spotify.com/v1/tracks/1qQSRy9DjrGh3jtsSCU6B1,https://api.spotify.com/v1/audio-analysis/1qQSRy9DjrGh3jtsSCU6B1,185694.0,3.0
Never Want to Be In Love,Savannah Conley,1926912,pop folk,0.321,0.749,4.0,-6.223,1.0,0.0385,0.0794,0.123,0.25,0.214,170.113,audio_features,0KPNkGhDgIpS9wVFi7AiUP,spotify:track:0KPNkGhDgIpS9wVFi7AiUP,https://api.spotify.com/v1/tracks/0KPNkGhDgIpS9wVFi7AiUP,https://api.spotify.com/v1/audio-analysis/0KPNkGhDgIpS9wVFi7AiUP,213055.0,4.0
New,Daya,2626608,pop,0.715,0.742,0.0,-4.331,1.0,0.0347,0.052,2.47e-05,0.364,0.322,106.971,audio_features,4tERsdVCLtLtrGdFBf9DGC,spotify:track:4tERsdVCLtLtrGdFBf9DGC,https://api.spotify.com/v1/tracks/4tERsdVCLtLtrGdFBf9DGC,https://api.spotify.com/v1/audio-analysis/4tERsdVCLtLtrGdFBf9DGC,230880.0,4.0
New Delhi,HXGO,25398,,0.85,0.611,2.0,-8.534,1.0,0.288,0.469,1.9e-05,0.312,0.272,100.025,audio_features,4du0vJojcm0DzTZby2YhLe,spotify:track:4du0vJojcm0DzTZby2YhLe,https://api.spotify.com/v1/tracks/4du0vJojcm0DzTZby2YhLe,https://api.spotify.com/v1/audio-analysis/4du0vJojcm0DzTZby2YhLe,146700.0,4.0
New Home,Austin Farwell,35777889,ambient lo-fi,0.356,0.00558,11.0,-27.72,1.0,0.0417,0.99,0.934,0.0991,0.122,70.012,audio_features,6h6runZeeczWEuEW2pFvYW,spotify:track:6h6runZeeczWEuEW2pFvYW,https://api.spotify.com/v1/tracks/6h6runZeeczWEuEW2pFvYW,https://api.spotify.com/v1/audio-analysis/6h6runZeeczWEuEW2pFvYW,174521.0,4.0
